entidad,nom_ent,mun,nom_mun,loc,nom_loc,longitud,latitud,altitud,pobtot,pobmas,pobfem
10,Durango,28,San Juan del Río,20,El Huizache,1043126,244252,1840,29,11,18
10,Durango,28,San Juan del Río,21,Ignacio López Rayón (Potrero de los Higos),1042821,245851,1473,264,126,138
10,Durango,28,San Juan del Río,22,José María Patoni (Menores de Arriba),1042649,245242,1600,518,261,257
10,Durango,28,San Juan del Río,23,Leona Vicario,1042935,244210,1828,463,236,227
10,Durango,28,San Juan del Río,24,Llano del Pino,1043206,243519,2091,164,73,91
10,Durango,28,San Juan del Río,26,Otilio Montaño (La Boquilla),1042816,244937,1660,215,104,111
10,Durango,28,San Juan del Río,31,El Resbalón,1043116,244616,1759,280,129,151
10,Durango,28,San Juan del Río,32,San José del Rincón,1042744,245532,1540,16,8,8
10,Durango,28,San Juan del Río,33,Río Grande,1042730,244340,1760,169,90,79
10,Durango,28,San Juan del Río,34,San Agustín de Ocampo,1043654,244531,1840,226,117,109
10,Durango,28,San Juan del Río,35,San José de la Vieja,1042257,245928,1785,35,12,23
10,Durango,28,San Juan del Río,37,El Saucito,1042825,243712,1960,65,29,36
10,Durango,28,San Juan del Río,38,Sauz de Abajo,1042812,244219,1803,281,130,151
10,Durango,28,San Juan del Río,39,Sauz de Arriba,1042714,244019,1860,167,83,84
10,Durango,28,San Juan del Río,40,El Terrero,1042811,244601,1720,248,139,109
10,Durango,28,San Juan del Río,41,Tesvino,1043005,243425,2093,101,46,55
10,Durango,28,San Juan del Río,42,Toledo,1042754,244803,1676,247,113,134
10,Durango,28,San Juan del Río,47,El Chabacano,1043049,244407,1800,199,102,97
10,Durango,28,San Juan del Río,48,Trincheras de Arriba,1042031,250038,1779,42,24,18
10,Durango,28,San Juan del Río,64,Rancho San Pablo,1043624,244443,1860,5,NA,NA
10,Durango,28,San Juan del Río,66,El Pozo,1043610,244337,1887,4,NA,NA
10,Durango,28,San Juan del Río,71,Francisco de Ibarra (El Ranchito),1042909,244651,1720,242,114,128
10,Durango,28,San Juan del Río,72,Arroyo la Estancia,1043007,244707,1720,23,12,11
10,Durango,28,San Juan del Río,82,La Boca del Reliz (El Bajío),1043153,243944,1908,29,13,16
10,Durango,28,San Juan del Río,90,Rancho las Flores,1043021,243405,2113,6,NA,NA
10,Durango,28,San Juan del Río,93,Los Soldaditos,1043913,244338,1920,6,NA,NA
10,Durango,28,San Juan del Río,104,El Cerro de la Ventana (Las Burras),1043249,243837,1976,24,11,13
10,Durango,28,San Juan del Río,115,Mesa de Carretas,1043820,245127,1964,19,9,10
10,Durango,28,San Juan del Río,116,El Molino Tercero,1042704,244537,1734,6,NA,NA
10,Durango,28,San Juan del Río,117,El Barranco Colorado,1043145,244011,1902,16,8,8
10,Durango,28,San Juan del Río,127,La Carbonera,1043936,244655,1968,2,NA,NA
10,Durango,28,San Juan del Río,129,Colonia Benito Juárez,1042743,245418,1570,122,66,56
10,Durango,28,San Juan del Río,131,Felipe Gallegos Quiñones,1043116,244651,1749,10,NA,NA
10,Durango,28,San Juan del Río,132,Rancho los Borjas,1043153,244553,1780,18,9,9
10,Durango,28,San Juan del Río,137,Eduardo Rocha Rodríguez,1043121,244629,1759,15,NA,NA
10,Durango,28,San Juan del Río,138,El Mezquite,1043127,244305,1836,8,NA,NA
10,Durango,28,San Juan del Río,140,San José del Rosario (Rancho de los Rocha),1043220,244555,1800,15,9,6
10,Durango,28,San Juan del Río,145,El Tanque,1043120,244642,1758,5,NA,NA
10,Durango,28,San Juan del Río,146,La Alberca,1042734,244619,1707,1,NA,NA
10,Durango,28,San Juan del Río,147,La Bolsa,1042814,244505,1745,33,17,16
10,Durango,28,San Juan del Río,155,Rancho la Querencia,1042834,244609,1720,1,NA,NA
10,Durango,28,San Juan del Río,158,Los Corralitos,1043729,244436,1860,6,NA,NA
10,Durango,28,San Juan del Río,9998,Localidades de una vivienda,,,,38,21,17
10,Durango,28,San Juan del Río,9999,Localidades de dos viviendas,,,,37,21,16
10,Durango,29,San Luis del Cordero,0,Total del Municipio,,,,2181,1112,1069
10,Durango,29,San Luis del Cordero,1,San Luis del Cordero,1041642,252505,1500,1584,820,764
10,Durango,29,San Luis del Cordero,4,Las Cuevas,1040821,252204,1360,12,6,6
10,Durango,29,San Luis del Cordero,8,La Purísima (El Charco),1041158,252318,1403,234,108,126
10,Durango,29,San Luis del Cordero,10,San Elías (Buenavista),1041256,252310,1420,5,4,1
10,Durango,29,San Luis del Cordero,11,San José del Refugio (El Colorado),1041308,252152,1426,88,44,44
10,Durango,29,San Luis del Cordero,12,San Juan de las Boquillas,1041003,252230,1380,194,96,98
10,Durango,29,San Luis del Cordero,14,Tepalcateño,1040932,252417,1420,64,34,30
10,Durango,30,San Pedro del Gallo,0,Total del Municipio,,,,1709,875,834
10,Durango,30,San Pedro del Gallo,1,San Pedro del Gallo,1041734,253359,1667,634,308,326
10,Durango,30,San Pedro del Gallo,2,Los Ángeles,1042014,252906,1600,65,34,31
10,Durango,30,San Pedro del Gallo,3,Bajío del Burro,1041301,253110,1554,4,NA,NA
10,Durango,30,San Pedro del Gallo,5,Boquilla de Gerardo,1043041,252846,1820,145,77,68
10,Durango,30,San Pedro del Gallo,6,Boquilla de Mimbres,1042913,252727,1800,2,NA,NA
10,Durango,30,San Pedro del Gallo,9,El Casco,1043503,253252,1860,200,113,87
10,Durango,30,San Pedro del Gallo,11,Cinco de Mayo,1041722,254619,1680,100,51,49
10,Durango,30,San Pedro del Gallo,12,Cuba,1042950,253224,1785,165,86,79
10,Durango,30,San Pedro del Gallo,21,Monte Grande,1041326,253006,1539,4,NA,NA
10,Durango,30,San Pedro del Gallo,22,El Papalote,1043754,253606,1963,4,NA,NA
10,Durango,30,San Pedro del Gallo,23,La Jarita,1042443,253812,1895,10,NA,NA
10,Durango,30,San Pedro del Gallo,24,Peñoles,1043146,253901,1950,94,45,49
10,Durango,30,San Pedro del Gallo,32,Santo Domingo,1042631,254917,1758,215,115,100
10,Durango,30,San Pedro del Gallo,36,Apantita,1041834,254255,1700,8,NA,NA
10,Durango,30,San Pedro del Gallo,46,Loma Blanca,1041404,252919,1520,2,NA,NA
10,Durango,30,San Pedro del Gallo,55,Puerto el Casco,1043511,253001,1959,2,NA,NA
10,Durango,30,San Pedro del Gallo,58,Santa Anita,1042816,253418,1869,16,6,10
10,Durango,30,San Pedro del Gallo,60,San Francisco (Los Huérfanos),1042547,254316,1920,9,NA,NA
10,Durango,30,San Pedro del Gallo,75,Las Laborcitas de Arriba,1042407,252921,1680,10,5,5
10,Durango,30,San Pedro del Gallo,111,Arroyo Seco,1042404,252933,1697,3,NA,NA
10,Durango,30,San Pedro del Gallo,112,La Linterna,1042806,253750,1966,15,NA,NA
10,Durango,30,San Pedro del Gallo,113,El Venadito,1043546,252853,1904,2,NA,NA
10,Durango,30,San Pedro del Gallo,9998,Localidades de una vivienda,,,,19,10,9
10,Durango,30,San Pedro del Gallo,9999,Localidades de dos viviendas,,,,46,25,21
10,Durango,31,Santa Clara,0,Total del Municipio,,,,7003,3500,3503
10,Durango,31,Santa Clara,1,Santa Clara,1032126,242831,1802,4061,2012,2049
10,Durango,31,Santa Clara,4,Diez de Abril,1032849,243321,1782,558,268,290
10,Durango,31,Santa Clara,9,El Naranjo,1032045,243600,1700,404,207,197
10,Durango,31,Santa Clara,10,El Nogalito (Nogales),1032533,243324,1819,284,151,133
10,Durango,31,Santa Clara,14,San Antonio de la Laguna,1032619,242250,1889,637,324,313
10,Durango,31,Santa Clara,15,San José de Flechas,1031337,243148,1814,65,35,30
10,Durango,31,Santa Clara,16,San Marcos (24 de Febrero),1033235,241747,2029,899,452,447
10,Durango,31,Santa Clara,20,San Antonio de la Laguna (Los Álvarez),1032823,242502,1880,3,NA,NA
10,Durango,31,Santa Clara,30,San Valentín,1033142,243223,1836,75,38,37
10,Durango,31,Santa Clara,32,El Zorrillo,1032250,243311,1845,3,NA,NA
10,Durango,31,Santa Clara,45,Crucero de Santa Clara,1032919,242622,1906,4,NA,NA
10,Durango,31,Santa Clara,51,La Tarumala,1031904,243354,1690,1,NA,NA
10,Durango,31,Santa Clara,54,Piedras Negras,1031905,243338,1697,2,NA,NA
10,Durango,31,Santa Clara,55,Juventino Casas,1032511,243108,1861,1,NA,NA
10,Durango,31,Santa Clara,58,Antonio Puentes,1032226,242847,1827,3,NA,NA
10,Durango,31,Santa Clara,67,Edgar Cruz,1032039,242842,1816,3,NA,NA
10,Durango,31,Santa Clara,9998,Localidades de una vivienda,,,,20,13,7
10,Durango,32,Santiago Papasquiaro,0,Total del Municipio,,,,44966,22382,22584
10,Durango,32,Santiago Papasquiaro,1,Santiago Papasquiaro,1052509,250238,1725,26121,12697,13424
10,Durango,32,Santiago Papasquiaro,2,Acatita,1051905,244125,1995,6,NA,NA
10,Durango,32,Santiago Papasquiaro,4,El Agua Caliente,1052224,245609,1782,40,23,17
10,Durango,32,Santiago Papasquiaro,5,El Aguajito,1052334,250240,1778,60,32,28
10,Durango,32,Santiago Papasquiaro,6,La Alameda,1051923,244446,1852,20,11,9
10,Durango,32,Santiago Papasquiaro,7,Alamillos,1052125,250104,1821,7,NA,NA
10,Durango,32,Santiago Papasquiaro,8,Los Algodones,1062624,245203,539,49,27,22
10,Durango,32,Santiago Papasquiaro,10,Los Altares,1055346,245956,2483,155,75,80
10,Durango,32,Santiago Papasquiaro,11,Aranas,1052110,245149,1805,116,56,60
10,Durango,32,Santiago Papasquiaro,12,El Arco,1052018,245044,1812,43,18,25
10,Durango,32,Santiago Papasquiaro,14,Atotonilco,1052643,250953,1680,282,143,139
10,Durango,32,Santiago Papasquiaro,16,Barrazas,1052631,250802,1699,164,82,82
10,Durango,32,Santiago Papasquiaro,18,Lozano Zavala (La Campana),1051018,250659,2041,498,260,238
10,Durango,32,Santiago Papasquiaro,20,Canatán,1052001,245024,1832,126,66,60
10,Durango,32,Santiago Papasquiaro,21,La Caña,1060637,245517,1380,18,10,8
10,Durango,32,Santiago Papasquiaro,24,El Cazadero,1052707,250427,1756,422,203,219
10,Durango,32,Santiago Papasquiaro,27,La Ciénega del Correo,1051824,250916,2116,45,23,22
10,Durango,32,Santiago Papasquiaro,29,La Ciénega de San José,1052358,250611,1765,182,81,101
10,Durango,32,Santiago Papasquiaro,32,Cordón del Tabaco,1062347,250305,2064,4,NA,NA
10,Durango,32,Santiago Papasquiaro,33,El Correo,1052555,250710,1700,56,28,28
10,Durango,32,Santiago Papasquiaro,35,Coyotillos,1052325,245355,1844,16,6,10
10,Durango,32,Santiago Papasquiaro,36,Cuevecillas,1052147,250157,1850,98,51,47
10,Durango,32,Santiago Papasquiaro,37,El Chicural,1062446,245457,624,10,NA,NA
10,Durango,32,Santiago Papasquiaro,38,La Chita,1053014,244602,2486,2,NA,NA
10,Durango,32,Santiago Papasquiaro,44,El Encinal,1051114,250855,2078,95,48,47
10,Durango,32,Santiago Papasquiaro,45,La Estancia,1052534,250529,1717,110,59,51
10,Durango,32,Santiago Papasquiaro,46,Las Flores,1062821,244754,401,85,42,43
10,Durango,32,Santiago Papasquiaro,47,Francisco Javier Leyva,1051823,245929,1951,234,116,118
10,Durango,32,Santiago Papasquiaro,50,Garame de Abajo,1052745,250145,1800,408,199,209
10,Durango,32,Santiago Papasquiaro,51,Garame de Arriba,1052939,250217,1822,255,132,123
10,Durango,32,Santiago Papasquiaro,52,El Guamúchil,1063216,244948,703,246,122,124
10,Durango,32,Santiago Papasquiaro,54,Hervideros,1052823,250916,1697,5,NA,NA
10,Durango,32,Santiago Papasquiaro,55,Los Herrera,1053011,250943,1697,666,307,359
10,Durango,32,Santiago Papasquiaro,58,José Ramón Valdez,1051527,250048,2098,153,71,82
10,Durango,32,Santiago Papasquiaro,59,José Salomé Acosta (El Olote),1052648,251325,1687,194,96,98
10,Durango,32,Santiago Papasquiaro,60,La Lagunita,1052215,245441,1778,230,118,112
10,Durango,32,Santiago Papasquiaro,63,La Loma,1052632,250621,1719,99,44,55
10,Durango,32,Santiago Papasquiaro,64,Luna González,1051546,250534,2045,159,92,67
10,Durango,32,Santiago Papasquiaro,65,Llano Prieto,1052134,245234,1801,155,80,75
10,Durango,32,Santiago Papasquiaro,66,Madroño (El Madroño),1062118,250027,1894,54,31,23
10,Durango,32,Santiago Papasquiaro,68,Las Margaritas,1051152,250427,2004,36,24,12
10,Durango,32,Santiago Papasquiaro,69,Martínez de Abajo,1052553,250851,1700,87,46,41
10,Durango,32,Santiago Papasquiaro,70,Martínez de Arriba,1052550,250808,1697,126,63,63
10,Durango,32,Santiago Papasquiaro,71,Melchor Ocampo,1051540,252154,1650,255,124,131
10,Durango,32,Santiago Papasquiaro,72,Meleros,1052626,250717,1697,57,32,25
10,Durango,32,Santiago Papasquiaro,78,Montoros,1061202,245812,1530,115,57,58
10,Durango,32,Santiago Papasquiaro,79,José María Morelos (Chinacates),1051231,250045,2029,1331,675,656
10,Durango,32,Santiago Papasquiaro,80,El Naranjito,1062404,245222,1048,84,43,41
10,Durango,32,Santiago Papasquiaro,82,La Palestina,1051025,250313,2000,308,162,146
10,Durango,32,Santiago Papasquiaro,83,Las Palmas,1051144,245907,2074,195,100,95
10,Durango,32,Santiago Papasquiaro,84,Los Pascuales,1053251,251106,1717,84,43,41
10,Durango,32,Santiago Papasquiaro,91,Providencia,1050701,250417,2040,35,11,24
10,Durango,32,Santiago Papasquiaro,96,El Refugio,1051719,250504,2098,12,NA,NA
10,Durango,32,Santiago Papasquiaro,97,Rincón de Huajupa,1063058,244958,460,131,68,63
10,Durango,32,Santiago Papasquiaro,98,El Rincón,1052656,250649,1719,33,16,17
10,Durango,32,Santiago Papasquiaro,100,El Salitre,1051656,251511,1822,34,17,17
10,Durango,32,Santiago Papasquiaro,101,Ciénega de Salpica el Agua,1054539,250124,2542,167,86,81
10,Durango,32,Santiago Papasquiaro,102,El Salvador,1050838,250605,2074,242,128,114
10,Durango,32,Santiago Papasquiaro,104,San Antonio de Nevárez,1052200,245309,1792,60,27,33
10,Durango,32,Santiago Papasquiaro,106,San Antonio de la Sierra,1053903,245151,2357,43,25,18
10,Durango,32,Santiago Papasquiaro,108,San Diego de Tenzaens,1060710,245344,1547,182,95,87
10,Durango,32,Santiago Papasquiaro,109,Sandovales,1052032,245108,1823,73,35,38
10,Durango,32,Santiago Papasquiaro,111,San Ignacio,1050808,250534,2065,170,92,78
10,Durango,32,Santiago Papasquiaro,112,San Javier,1061833,244951,603,109,57,52
10,Durango,32,Santiago Papasquiaro,113,Piedra de Amolar,1053022,244126,2418,13,NA,NA
10,Durango,32,Santiago Papasquiaro,114,San José de Cañas (Cañas),1051754,251653,1820,24,11,13
10,Durango,32,Santiago Papasquiaro,115,San José del Pachón,1052148,244804,1910,100,55,45
10,Durango,32,Santiago Papasquiaro,116,San José del Pedernal,1051316,250824,2040,40,25,15
10,Durango,32,Santiago Papasquiaro,117,San Juan de Camarones,1062443,245539,622,156,77,79
10,Durango,32,Santiago Papasquiaro,118,San Juan Viejo,1062642,245018,534,12,4,8
10,Durango,32,Santiago Papasquiaro,119,San Julián,1051522,250700,2040,71,36,35
10,Durango,32,Santiago Papasquiaro,120,San Manuel de la Galera,1051957,244703,1840,82,44,38
10,Durango,32,Santiago Papasquiaro,121,San Miguel del Cantil,1061533,245640,2264,126,64,62
10,Durango,32,Santiago Papasquiaro,122,San Miguel de los Pinos (Rancho Viejo),1051417,250950,2062,67,31,36
10,Durango,32,Santiago Papasquiaro,123,San Miguel de Papasquiaro,1052007,244949,1825,227,109,118
10,Durango,32,Santiago Papasquiaro,124,San Miguel del Alto,1062324,245025,1050,266,139,127
10,Durango,32,Santiago Papasquiaro,125,San Nicolás,1052520,245647,1825,487,241,246
10,Durango,32,Santiago Papasquiaro,127,Santa Cruz de Macos,1061410,245000,699,113,59,54
10,Durango,32,Santiago Papasquiaro,128,Santa Cruz de los Ojitos (Los Ojitos),1051927,244538,1852,59,33,26
10,Durango,32,Santiago Papasquiaro,131,Santa Rita del Pachón (Santa Rita),1052111,244817,1881,115,52,63
10,Durango,32,Santiago Papasquiaro,133,Santa Teresa del Llano,1051749,250349,2123,28,15,13
10,Durango,32,Santiago Papasquiaro,134,Santa Teresa del Pachón (Santa Teresa),1051917,244834,1840,131,65,66
10,Durango,32,Santiago Papasquiaro,135,Los Sauces,1051945,251331,1930,1,NA,NA
10,Durango,32,Santiago Papasquiaro,137,La Soledad,1052950,250605,1820,42,24,18
10,Durango,32,Santiago Papasquiaro,138,Soyupa,1062106,244749,528,252,139,113
10,Durango,32,Santiago Papasquiaro,140,El Tambor,1052556,250617,1703,183,105,78
10,Durango,32,Santiago Papasquiaro,142,San Pedro de Tenerapa,1051928,244611,1862,276,124,152
10,Durango,32,Santiago Papasquiaro,143,El Terrero,1052208,245419,1806,34,17,17
10,Durango,32,Santiago Papasquiaro,146,Vascogil,1062249,245346,1105,180,91,89
10,Durango,32,Santiago Papasquiaro,148,Bajíos del Pinto,1053827,245544,2354,185,107,78
10,Durango,32,Santiago Papasquiaro,152,Potrero de los Indios,1052506,251108,1737,6,NA,NA
10,Durango,32,Santiago Papasquiaro,154,Los Ojitos (El Yaqui),1055127,250141,2640,55,32,23
10,Durango,32,Santiago Papasquiaro,155,San José de la Chaparra,1053931,250237,2599,25,13,12
10,Durango,32,Santiago Papasquiaro,156,Laguna de la Chaparra (Ranas),1054105,250212,2600,236,114,122
10,Durango,32,Santiago Papasquiaro,157,El Conejo,1052840,250646,1764,20,12,8
10,Durango,32,Santiago Papasquiaro,158,Las Cruces,1052752,250639,1739,82,44,38
10,Durango,32,Santiago Papasquiaro,159,San Isidro,1052908,250615,1783,2,NA,NA
10,Durango,32,Santiago Papasquiaro,161,El Cáñamo,1051934,251219,1942,3,NA,NA
10,Durango,32,Santiago Papasquiaro,162,La Herradura,1053037,250655,1841,11,NA,NA
10,Durango,32,Santiago Papasquiaro,166,Boca del Potrero,1053424,243854,2242,14,NA,NA
10,Durango,32,Santiago Papasquiaro,167,San José del Ranchito,1052208,245340,1792,8,5,3
10,Durango,32,Santiago Papasquiaro,168,San José de Favelas (Favelas),1052134,245200,1809,114,56,58
10,Durango,32,Santiago Papasquiaro,170,Rincón de Nevárez,1052159,245245,1793,97,51,46
10,Durango,32,Santiago Papasquiaro,172,San Agustín del Fresno (El Hipazote),1052444,244605,2025,15,NA,NA
10,Durango,32,Santiago Papasquiaro,177,El Atascadero,1052508,250538,1723,19,11,8
10,Durango,32,Santiago Papasquiaro,181,Santa Rita,1050940,250233,2000,19,12,7
10,Durango,32,Santiago Papasquiaro,182,Guadalupe Guerrero,1051110,250334,2000,15,NA,NA
10,Durango,32,Santiago Papasquiaro,184,El Púlpito,1053930,245635,2349,2,NA,NA
10,Durango,32,Santiago Papasquiaro,185,Baldoquines,1054027,245009,2311,33,17,16
10,Durango,32,Santiago Papasquiaro,188,Rancho Viejo,1062035,244454,727,75,39,36
10,Durango,32,Santiago Papasquiaro,196,San Ramón,1053831,244951,2379,4,NA,NA
10,Durango,32,Santiago Papasquiaro,197,Las Güeritas,1053429,244440,2508,9,NA,NA
10,Durango,32,Santiago Papasquiaro,202,San José del Bonete (El Bonete),1054719,245701,2313,40,19,21
10,Durango,32,Santiago Papasquiaro,206,El Colorado,1061007,245258,780,10,NA,NA
10,Durango,32,Santiago Papasquiaro,208,Nuevo San Diego (El Caballo),1055827,245715,2596,558,288,270
10,Durango,32,Santiago Papasquiaro,209,La Villita,1061739,245030,608,88,50,38
10,Durango,32,Santiago Papasquiaro,210,San Martín,1061458,245031,671,12,NA,NA
10,Durango,32,Santiago Papasquiaro,212,El Durazno,1061419,244801,1034,8,NA,NA
10,Durango,32,Santiago Papasquiaro,216,Palos Colorados,1051941,244504,1861,18,9,9
10,Durango,32,Santiago Papasquiaro,219,Santa Efigenia,1061916,244452,787,186,96,90
10,Durango,32,Santiago Papasquiaro,220,Rancho Santa Elena,1051916,251329,1906,4,NA,NA
10,Durango,32,Santiago Papasquiaro,231,El Barreal,1052708,251008,1717,166,85,81
10,Durango,32,Santiago Papasquiaro,234,La Bolsa,1052140,245218,1795,17,10,7
10,Durango,32,Santiago Papasquiaro,235,San José Buenavista,1053630,245418,2420,20,10,10
10,Durango,32,Santiago Papasquiaro,240,La Cueva,1051938,244100,1966,2,NA,NA
10,Durango,32,Santiago Papasquiaro,243,El Entronque,1052825,250727,1761,25,13,12
10,Durango,32,Santiago Papasquiaro,245,San José de las Flores (Las Flores),1051110,245938,2036,8,NA,NA
10,Durango,32,Santiago Papasquiaro,246,Galindos,1052031,245015,1810,3,NA,NA
10,Durango,32,Santiago Papasquiaro,251,La Joya de los Laureles,1061349,245817,2520,6,NA,NA
10,Durango,32,Santiago Papasquiaro,257,El Patio de Altares,1055353,250042,2492,396,212,184
10,Durango,32,Santiago Papasquiaro,264,San Gregorio de Bosós,1061204,245024,783,67,33,34
10,Durango,32,Santiago Papasquiaro,266,San José de Cañas,1062459,245707,659,71,33,38
10,Durango,32,Santiago Papasquiaro,269,La Cañada de San Miguel,1060717,250444,2491,60,29,31
10,Durango,32,Santiago Papasquiaro,274,La Sierrita,1062647,245513,1348,120,68,52
10,Durango,32,Santiago Papasquiaro,275,La Soledad,1061013,250034,2313,11,5,6
10,Durango,32,Santiago Papasquiaro,276,Las Tapias,1052040,245030,1823,6,NA,NA
10,Durango,32,Santiago Papasquiaro,279,La Trinidad,1052928,250706,1778,8,NA,NA
10,Durango,32,Santiago Papasquiaro,282,El Venado,1052627,250511,1745,10,5,5
10,Durango,32,Santiago Papasquiaro,290,El Porvenir,1061751,245032,609,42,15,27
10,Durango,32,Santiago Papasquiaro,293,Joya de la Soledad,1060955,245954,2432,24,13,11
10,Durango,32,Santiago Papasquiaro,294,El Aguaje,1061132,245847,1958,10,NA,NA
10,Durango,32,Santiago Papasquiaro,306,El Alamito,1060841,250046,2349,36,20,16
10,Durango,32,Santiago Papasquiaro,307,La Joyita,1060653,250130,2450,11,NA,NA
10,Durango,32,Santiago Papasquiaro,309,Las Cruces,1060649,250149,2653,14,10,4
10,Durango,32,Santiago Papasquiaro,310,Mesa del Venado,1060722,250116,2444,12,NA,NA
10,Durango,32,Santiago Papasquiaro,313,El Alazán,1060708,250312,2617,19,11,8
10,Durango,32,Santiago Papasquiaro,314,San Isidro,1060719,250532,2498,16,8,8
10,Durango,32,Santiago Papasquiaro,321,El Ancón,1054256,245131,2248,7,NA,NA
10,Durango,32,Santiago Papasquiaro,325,La Garameña,1053609,244843,2553,9,NA,NA
10,Durango,32,Santiago Papasquiaro,328,Tablas Grandes,1054049,245106,2337,3,NA,NA
10,Durango,32,Santiago Papasquiaro,329,La Enramada de Abajo,1051654,245703,2066,5,NA,NA
10,Durango,32,Santiago Papasquiaro,330,La Enramada de Enmedio,1051610,245650,2120,14,7,7
10,Durango,32,Santiago Papasquiaro,333,El Cáñamo,1051655,245616,2139,5,NA,NA
10,Durango,32,Santiago Papasquiaro,335,Las Cieneguitas,1051657,245458,2118,19,8,11
10,Durango,32,Santiago Papasquiaro,336,El Olvido,1051723,245504,2061,3,NA,NA
10,Durango,32,Santiago Papasquiaro,338,Punta del Agua,1053345,244837,2511,17,12,5
10,Durango,32,Santiago Papasquiaro,344,Barrancos Blancos,1051751,245534,2053,4,NA,NA
10,Durango,32,Santiago Papasquiaro,349,Los Charcos,1052730,250559,1744,7,NA,NA
10,Durango,32,Santiago Papasquiaro,356,San Isidro,1052422,250031,1757,6,NA,NA
10,Durango,32,Santiago Papasquiaro,366,San Miguel,1053929,244758,2397,24,12,12
10,Durango,32,Santiago Papasquiaro,373,Los Alisos,1051901,244511,1897,13,6,7
10,Durango,32,Santiago Papasquiaro,374,Bacatame,1051851,244431,1884,7,NA,NA
10,Durango,32,Santiago Papasquiaro,376,San Ignacio,1051935,244315,1896,6,NA,NA
10,Durango,32,Santiago Papasquiaro,377,San Antonio,1051921,244248,1922,2,NA,NA
10,Durango,32,Santiago Papasquiaro,379,San Antonio,1051458,250544,2037,5,NA,NA
10,Durango,32,Santiago Papasquiaro,382,El Pino,1051637,250613,2060,10,NA,NA
10,Durango,32,Santiago Papasquiaro,383,Rancho Nuevo,1051139,250950,2077,20,7,13
10,Durango,32,Santiago Papasquiaro,387,Campo Alvarado,1061533,245604,2187,11,4,7
10,Durango,32,Santiago Papasquiaro,389,La Trementina,1061920,245358,1394,22,14,8
10,Durango,32,Santiago Papasquiaro,391,La Rinconada,1061911,245632,1846,10,7,3
10,Durango,32,Santiago Papasquiaro,392,La Tuna,1061910,245605,1615,30,20,10
10,Durango,32,Santiago Papasquiaro,393,Manzanillas,1061900,245633,1911,8,NA,NA
10,Durango,32,Santiago Papasquiaro,395,Potrerillos,1061906,245528,1546,31,14,17
10,Durango,32,Santiago Papasquiaro,396,El Comedero,1061853,245612,1674,35,21,14
10,Durango,32,Santiago Papasquiaro,397,Puerto de Temascales,1061618,245739,2447,14,NA,NA
10,Durango,32,Santiago Papasquiaro,398,La Cuchilla,1061855,245427,1471,23,NA,NA
10,Durango,32,Santiago Papasquiaro,399,La Huerta,1061835,245444,1460,19,9,10
10,Durango,32,Santiago Papasquiaro,400,El Ranchito,1061918,245527,1599,30,19,11
10,Durango,32,Santiago Papasquiaro,402,La Sidra,1061917,245416,1368,15,9,6
10,Durango,32,Santiago Papasquiaro,403,Machado,1061901,245304,1411,45,23,22
10,Durango,32,Santiago Papasquiaro,407,Metates,1062241,245452,1061,6,NA,NA
10,Durango,32,Santiago Papasquiaro,423,San Francisco,1061842,245556,1468,4,NA,NA
10,Durango,32,Santiago Papasquiaro,424,La Lajita,1061553,245715,2503,8,NA,NA
10,Durango,32,Santiago Papasquiaro,435,Potrerillos,1053756,244803,2445,3,NA,NA
10,Durango,32,Santiago Papasquiaro,436,La China,1061206,245755,1447,8,NA,NA
10,Durango,32,Santiago Papasquiaro,656,El Polvorín,1060506,250513,2827,7,4,3
10,Durango,32,Santiago Papasquiaro,657,Santa Cruz,1060611,250256,2641,11,5,6
10,Durango,32,Santiago Papasquiaro,659,El Torreoncito,1060938,245104,807,13,6,7
10,Durango,32,Santiago Papasquiaro,661,Piedras de Amolar,1061015,245412,809,1,NA,NA
10,Durango,32,Santiago Papasquiaro,666,Joya de Laureles,1061417,245851,2544,7,NA,NA
10,Durango,32,Santiago Papasquiaro,668,El Terminal,1061626,245706,2187,7,NA,NA
10,Durango,32,Santiago Papasquiaro,669,La Batea,1061828,245736,2417,39,22,17
10,Durango,32,Santiago Papasquiaro,670,Canoas,1061946,245632,2192,9,NA,NA
10,Durango,32,Santiago Papasquiaro,673,Panales,1053658,244928,2410,9,NA,NA
10,Durango,32,Santiago Papasquiaro,675,Corrales Blancos,1061447,245845,2560,45,24,21
10,Durango,32,Santiago Papasquiaro,676,El Boletero,1061512,245807,2642,16,8,8
10,Durango,32,Santiago Papasquiaro,677,Rincón de Temascales,1061537,245736,2495,4,NA,NA
10,Durango,32,Santiago Papasquiaro,679,Cerro Nevado,1060442,250317,3071,3,NA,NA
10,Durango,32,Santiago Papasquiaro,686,Las Taunitas,1051955,244618,1851,5,NA,NA
10,Durango,32,Santiago Papasquiaro,689,La Mesa de Potrerillos,1053720,244755,2537,3,NA,NA
10,Durango,32,Santiago Papasquiaro,698,La Yerbabuena,1052607,250648,1700,21,10,11
10,Durango,32,Santiago Papasquiaro,700,Saucedo (La Cueva de Saucedo),1053113,243815,2322,6,NA,NA
10,Durango,32,Santiago Papasquiaro,701,Arroyo de las Iglesias,1052937,243911,2364,7,NA,NA
10,Durango,32,Santiago Papasquiaro,704,El Aventadero,1051926,244522,1871,8,NA,NA
10,Durango,32,Santiago Papasquiaro,705,Los Adobes,1053108,245936,2102,3,NA,NA
