CARRERA,Semestre,Promedio
GESTION EMPRESARIAL,6,85.04
GESTION EMPRESARIAL,6,85.31
GESTION EMPRESARIAL,6,86.24
GESTION EMPRESARIAL,6,86.25
GESTION EMPRESARIAL,6,86.38
GESTION EMPRESARIAL,6,86.58
GESTION EMPRESARIAL,6,86.77
GESTION EMPRESARIAL,6,86.83
GESTION EMPRESARIAL,6,86.88
GESTION EMPRESARIAL,6,87
GESTION EMPRESARIAL,6,87
GESTION EMPRESARIAL,6,87.04
GESTION EMPRESARIAL,6,87.05
GESTION EMPRESARIAL,6,87.11
GESTION EMPRESARIAL,6,87.3
GESTION EMPRESARIAL,6,87.31
GESTION EMPRESARIAL,6,87.37
GESTION EMPRESARIAL,6,87.45
GESTION EMPRESARIAL,6,87.48
GESTION EMPRESARIAL,6,87.5
GESTION EMPRESARIAL,6,87.59
GESTION EMPRESARIAL,6,87.63
GESTION EMPRESARIAL,6,87.67
GESTION EMPRESARIAL,6,87.68
GESTION EMPRESARIAL,6,88
GESTION EMPRESARIAL,6,88.38
GESTION EMPRESARIAL,6,88.4
GESTION EMPRESARIAL,6,88.67
GESTION EMPRESARIAL,6,88.72
GESTION EMPRESARIAL,6,88.89
GESTION EMPRESARIAL,6,88.93
GESTION EMPRESARIAL,6,89.48
GESTION EMPRESARIAL,6,89.6
GESTION EMPRESARIAL,6,89.62
GESTION EMPRESARIAL,6,89.63
GESTION EMPRESARIAL,6,89.69
GESTION EMPRESARIAL,6,89.74
GESTION EMPRESARIAL,6,90.03
GESTION EMPRESARIAL,6,90.83
GESTION EMPRESARIAL,6,90.9
GESTION EMPRESARIAL,6,91.1
GESTION EMPRESARIAL,6,91.13
GESTION EMPRESARIAL,6,91.17
GESTION EMPRESARIAL,6,91.55
GESTION EMPRESARIAL,6,91.93
GESTION EMPRESARIAL,6,92.1
GESTION EMPRESARIAL,6,92.81
GESTION EMPRESARIAL,6,93.29
GESTION EMPRESARIAL,6,93.9
GESTION EMPRESARIAL,6,97.03
GESTION EMPRESARIAL,7,80.53
GESTION EMPRESARIAL,7,81.18
GESTION EMPRESARIAL,7,81.36
GESTION EMPRESARIAL,7,81.93
GESTION EMPRESARIAL,7,83.45
GESTION EMPRESARIAL,7,83.68
GESTION EMPRESARIAL,7,84.11
GESTION EMPRESARIAL,7,84.16
GESTION EMPRESARIAL,7,84.47
GESTION EMPRESARIAL,7,84.73
GESTION EMPRESARIAL,7,84.82
GESTION EMPRESARIAL,7,84.85
GESTION EMPRESARIAL,7,85.65
GESTION EMPRESARIAL,7,86.46
GESTION EMPRESARIAL,7,86.61
GESTION EMPRESARIAL,7,87.08
GESTION EMPRESARIAL,7,87.1
GESTION EMPRESARIAL,7,87.41
GESTION EMPRESARIAL,7,87.6
GESTION EMPRESARIAL,7,87.79
GESTION EMPRESARIAL,7,87.97
GESTION EMPRESARIAL,7,88.19
GESTION EMPRESARIAL,7,88.39
GESTION EMPRESARIAL,7,88.68
GESTION EMPRESARIAL,7,88.71
GESTION EMPRESARIAL,7,88.91
GESTION EMPRESARIAL,7,89.03
GESTION EMPRESARIAL,7,89.17
GESTION EMPRESARIAL,7,89.24
GESTION EMPRESARIAL,7,89.31
GESTION EMPRESARIAL,7,89.4
GESTION EMPRESARIAL,7,89.44
GESTION EMPRESARIAL,7,89.51
GESTION EMPRESARIAL,7,90.25
GESTION EMPRESARIAL,7,90.27
GESTION EMPRESARIAL,7,90.61
GESTION EMPRESARIAL,7,90.63
GESTION EMPRESARIAL,7,90.72
GESTION EMPRESARIAL,7,91.03
GESTION EMPRESARIAL,7,91.03
GESTION EMPRESARIAL,7,91.06
GESTION EMPRESARIAL,7,91.22
GESTION EMPRESARIAL,7,91.33
GESTION EMPRESARIAL,7,91.33
GESTION EMPRESARIAL,7,91.39
GESTION EMPRESARIAL,7,91.86
GESTION EMPRESARIAL,7,91.86
GESTION EMPRESARIAL,7,91.97
GESTION EMPRESARIAL,7,92.25
GESTION EMPRESARIAL,7,92.28
GESTION EMPRESARIAL,7,92.37
GESTION EMPRESARIAL,7,92.39
GESTION EMPRESARIAL,7,92.39
GESTION EMPRESARIAL,7,92.67
GESTION EMPRESARIAL,7,93.08
GESTION EMPRESARIAL,7,93.44
GESTION EMPRESARIAL,7,93.46
GESTION EMPRESARIAL,7,94.17
GESTION EMPRESARIAL,7,94.22
GESTION EMPRESARIAL,7,94.36
GESTION EMPRESARIAL,7,94.61
GESTION EMPRESARIAL,7,94.89
GESTION EMPRESARIAL,7,95.25
GESTION EMPRESARIAL,8,79.4
GESTION EMPRESARIAL,8,79.76
GESTION EMPRESARIAL,8,79.77
GESTION EMPRESARIAL,8,79.85
GESTION EMPRESARIAL,8,80.14
GESTION EMPRESARIAL,8,80.42
GESTION EMPRESARIAL,8,81.03
GESTION EMPRESARIAL,8,81.08
GESTION EMPRESARIAL,8,81.83
GESTION EMPRESARIAL,8,82.41
GESTION EMPRESARIAL,8,82.48
GESTION EMPRESARIAL,8,82.53
GESTION EMPRESARIAL,8,82.67
GESTION EMPRESARIAL,8,82.83
GESTION EMPRESARIAL,8,82.83
GESTION EMPRESARIAL,8,83.05
GESTION EMPRESARIAL,8,83.32
GESTION EMPRESARIAL,8,83.47
GESTION EMPRESARIAL,8,83.67
GESTION EMPRESARIAL,8,83.69
GESTION EMPRESARIAL,8,83.82
GESTION EMPRESARIAL,8,83.83
GESTION EMPRESARIAL,8,83.88
GESTION EMPRESARIAL,8,83.97
GESTION EMPRESARIAL,8,84.15
GESTION EMPRESARIAL,8,84.41
GESTION EMPRESARIAL,8,84.44
GESTION EMPRESARIAL,8,84.54
GESTION EMPRESARIAL,8,85.07
GESTION EMPRESARIAL,8,85.38
GESTION EMPRESARIAL,8,85.78
GESTION EMPRESARIAL,8,86.08
GESTION EMPRESARIAL,8,86.42
GESTION EMPRESARIAL,8,86.55
GESTION EMPRESARIAL,8,86.69
GESTION EMPRESARIAL,8,87.22
GESTION EMPRESARIAL,8,87.27
GESTION EMPRESARIAL,8,87.42
GESTION EMPRESARIAL,8,87.93
GESTION EMPRESARIAL,8,88.05
GESTION EMPRESARIAL,8,88.15
GESTION EMPRESARIAL,8,88.52
GESTION EMPRESARIAL,8,88.64
GESTION EMPRESARIAL,8,88.98
GESTION EMPRESARIAL,8,89.27
GESTION EMPRESARIAL,8,89.38
GESTION EMPRESARIAL,8,89.46
GESTION EMPRESARIAL,8,89.74
GESTION EMPRESARIAL,8,90.09
GESTION EMPRESARIAL,8,92.9
GESTION EMPRESARIAL,8,93.17
GESTION EMPRESARIAL,8,93.86
GESTION EMPRESARIAL,8,95.4
GESTION EMPRESARIAL,9,77.31
GESTION EMPRESARIAL,9,79.75
GESTION EMPRESARIAL,9,80.59
GESTION EMPRESARIAL,9,80.86
GESTION EMPRESARIAL,9,81.11
GESTION EMPRESARIAL,9,81.7
GESTION EMPRESARIAL,9,82.24
GESTION EMPRESARIAL,9,82.34
GESTION EMPRESARIAL,9,82.84
GESTION EMPRESARIAL,9,83.07
GESTION EMPRESARIAL,9,83.09
GESTION EMPRESARIAL,9,83.17
GESTION EMPRESARIAL,9,83.81
GESTION EMPRESARIAL,9,83.84
GESTION EMPRESARIAL,9,83.95
GESTION EMPRESARIAL,9,84.08
GESTION EMPRESARIAL,9,84.29
GESTION EMPRESARIAL,9,84.3
GESTION EMPRESARIAL,9,84.46
GESTION EMPRESARIAL,9,84.72
GESTION EMPRESARIAL,9,84.76
GESTION EMPRESARIAL,9,85.48
GESTION EMPRESARIAL,9,85.61
GESTION EMPRESARIAL,9,85.66
GESTION EMPRESARIAL,9,85.93
GESTION EMPRESARIAL,9,86.2
GESTION EMPRESARIAL,9,86.23
GESTION EMPRESARIAL,9,86.26
GESTION EMPRESARIAL,9,86.28
GESTION EMPRESARIAL,9,86.84
GESTION EMPRESARIAL,9,86.88
GESTION EMPRESARIAL,9,87.04
GESTION EMPRESARIAL,9,87.28
GESTION EMPRESARIAL,9,87.47
GESTION EMPRESARIAL,9,87.63
GESTION EMPRESARIAL,9,88.06
GESTION EMPRESARIAL,9,88.23
GESTION EMPRESARIAL,9,88.48
GESTION EMPRESARIAL,9,88.53
GESTION EMPRESARIAL,9,88.86
GESTION EMPRESARIAL,9,89
GESTION EMPRESARIAL,9,89.05
GESTION EMPRESARIAL,9,89.07
GESTION EMPRESARIAL,9,89.12
GESTION EMPRESARIAL,9,89.13
GESTION EMPRESARIAL,9,89.53
GESTION EMPRESARIAL,9,89.57
GESTION EMPRESARIAL,9,89.94
GESTION EMPRESARIAL,9,90.22
GESTION EMPRESARIAL,9,90.35
GESTION EMPRESARIAL,9,91.22
GESTION EMPRESARIAL,9,91.24
GESTION EMPRESARIAL,9,91.58
GESTION EMPRESARIAL,9,91.83
GESTION EMPRESARIAL,9,92.59
GESTION EMPRESARIAL,9,93.32
GESTION EMPRESARIAL,9,93.47
GESTION EMPRESARIAL,9,93.47
GESTION EMPRESARIAL,9,93.96
GESTION EMPRESARIAL,9,94.02
GESTION EMPRESARIAL,9,94.07
GESTION EMPRESARIAL,9,94.35
GESTION EMPRESARIAL,9,95.12
GESTION EMPRESARIAL,9,95.14
GESTION EMPRESARIAL,9,95.37
GESTION EMPRESARIAL,9,95.96
GESTION EMPRESARIAL,9,96.43
GESTION EMPRESARIAL,9,98.1
GESTION EMPRESARIAL,10,80.85
GESTION EMPRESARIAL,10,81
GESTION EMPRESARIAL,10,81.26
GESTION EMPRESARIAL,10,82.98
GESTION EMPRESARIAL,10,83.05
GESTION EMPRESARIAL,10,83.3
GESTION EMPRESARIAL,10,83.53
GESTION EMPRESARIAL,10,83.89
GESTION EMPRESARIAL,10,83.93
GESTION EMPRESARIAL,10,83.97
GESTION EMPRESARIAL,10,84.28
GESTION EMPRESARIAL,10,84.72
GESTION EMPRESARIAL,10,84.78
GESTION EMPRESARIAL,10,84.98
GESTION EMPRESARIAL,10,85.13
GESTION EMPRESARIAL,10,85.32
GESTION EMPRESARIAL,10,85.34
GESTION EMPRESARIAL,10,85.45
GESTION EMPRESARIAL,10,85.52
GESTION EMPRESARIAL,10,86
GESTION EMPRESARIAL,10,86.1
GESTION EMPRESARIAL,10,86.18
GESTION EMPRESARIAL,10,86.65
GESTION EMPRESARIAL,10,87.06
GESTION EMPRESARIAL,10,87.3
GESTION EMPRESARIAL,10,87.48
GESTION EMPRESARIAL,10,87.85
GESTION EMPRESARIAL,10,88.71
GESTION EMPRESARIAL,10,89.25
GESTION EMPRESARIAL,10,89.57
GESTION EMPRESARIAL,10,89.62
GESTION EMPRESARIAL,10,89.78
GESTION EMPRESARIAL,10,90.74
GESTION EMPRESARIAL,10,91.31
GESTION EMPRESARIAL,10,91.35
GESTION EMPRESARIAL,11,80.42
GESTION EMPRESARIAL,11,82.81
GESTION EMPRESARIAL,11,83.84
GESTION EMPRESARIAL,11,85.26
GESTION EMPRESARIAL,11,85.45
GESTION EMPRESARIAL,11,85.52
GESTION EMPRESARIAL,11,86.33
GESTION EMPRESARIAL,11,88
GESTION EMPRESARIAL,11,88.95
GESTION EMPRESARIAL,11,89.71
GESTION EMPRESARIAL,11,95.06
GESTION EMPRESARIAL,12,82.21
GESTION EMPRESARIAL,12,82.71
GESTION EMPRESARIAL,12,82.76
GESTION EMPRESARIAL,12,83.55
GESTION EMPRESARIAL,12,84.22
GESTION EMPRESARIAL,12,86.38
GESTION EMPRESARIAL,12,87.22
GESTION EMPRESARIAL,13,84.89
GESTION EMPRESARIAL,13,85.27
GESTION EMPRESARIAL,13,85.42
GESTION EMPRESARIAL,13,85.53
GESTION EMPRESARIAL,14,81.98
GESTION EMPRESARIAL,14,82.83
GESTION EMPRESARIAL,14,84.43
GESTION EMPRESARIAL,14,85.24
GESTION EMPRESARIAL,14,87.35
GESTION EMPRESARIAL,14,87.88
INDUSTRIAL,2,78.1
INDUSTRIAL,2,79
INDUSTRIAL,2,79.8
INDUSTRIAL,2,80
INDUSTRIAL,2,80.17
INDUSTRIAL,2,80.8
INDUSTRIAL,2,80.83
INDUSTRIAL,2,80.83
INDUSTRIAL,2,81
INDUSTRIAL,2,81
INDUSTRIAL,2,81.4
INDUSTRIAL,2,81.5
INDUSTRIAL,2,81.67
INDUSTRIAL,2,81.83
INDUSTRIAL,2,82
INDUSTRIAL,2,82.33
INDUSTRIAL,2,82.5
INDUSTRIAL,2,82.67
INDUSTRIAL,2,82.67
INDUSTRIAL,2,82.83
INDUSTRIAL,2,83
INDUSTRIAL,2,83
INDUSTRIAL,2,83.17
INDUSTRIAL,2,83.2
INDUSTRIAL,2,83.2
INDUSTRIAL,2,83.6
INDUSTRIAL,2,83.67
INDUSTRIAL,2,83.67
INDUSTRIAL,2,83.83
INDUSTRIAL,2,84
INDUSTRIAL,2,84
INDUSTRIAL,2,84.17
INDUSTRIAL,2,84.25
INDUSTRIAL,2,84.29
INDUSTRIAL,2,84.33
INDUSTRIAL,2,84.67
INDUSTRIAL,2,84.67
INDUSTRIAL,2,85
INDUSTRIAL,2,85
INDUSTRIAL,2,85.17
INDUSTRIAL,2,85.17
INDUSTRIAL,2,85.5
INDUSTRIAL,2,85.8
INDUSTRIAL,2,85.83
INDUSTRIAL,2,86
INDUSTRIAL,2,86.17
INDUSTRIAL,2,86.33
INDUSTRIAL,2,86.33
INDUSTRIAL,2,86.33
INDUSTRIAL,2,86.5
INDUSTRIAL,2,87.17
INDUSTRIAL,2,87.2
INDUSTRIAL,2,87.33
INDUSTRIAL,2,87.5
INDUSTRIAL,2,87.5
INDUSTRIAL,2,87.5
INDUSTRIAL,2,87.67
INDUSTRIAL,2,87.67
INDUSTRIAL,2,87.67
INDUSTRIAL,2,87.83
INDUSTRIAL,2,87.83
INDUSTRIAL,2,88.17
INDUSTRIAL,2,88.17
INDUSTRIAL,2,88.67
INDUSTRIAL,2,88.67
INDUSTRIAL,2,89
INDUSTRIAL,2,89
INDUSTRIAL,2,89.17
INDUSTRIAL,2,89.5
INDUSTRIAL,2,89.67
INDUSTRIAL,2,90.33
INDUSTRIAL,2,90.5
INDUSTRIAL,2,90.5
INDUSTRIAL,2,90.67
INDUSTRIAL,2,90.67
INDUSTRIAL,2,90.67
INDUSTRIAL,2,90.67
INDUSTRIAL,2,91.33
INDUSTRIAL,2,91.33
INDUSTRIAL,2,91.67
INDUSTRIAL,2,91.67
INDUSTRIAL,2,92.17
INDUSTRIAL,2,94.17
INDUSTRIAL,3,79.6
INDUSTRIAL,3,82
INDUSTRIAL,3,82.73
INDUSTRIAL,3,83
INDUSTRIAL,3,83.27
INDUSTRIAL,3,83.42
INDUSTRIAL,3,83.44
INDUSTRIAL,3,83.86
INDUSTRIAL,3,84
INDUSTRIAL,3,84.18
INDUSTRIAL,3,84.27
INDUSTRIAL,3,84.45
INDUSTRIAL,3,84.54
INDUSTRIAL,3,84.67
INDUSTRIAL,3,85.08
INDUSTRIAL,3,85.33
INDUSTRIAL,3,85.38
INDUSTRIAL,3,86.15
INDUSTRIAL,3,86.23
INDUSTRIAL,3,86.92
INDUSTRIAL,3,87
INDUSTRIAL,3,87.25
INDUSTRIAL,3,87.31
INDUSTRIAL,3,87.46
INDUSTRIAL,3,87.5
INDUSTRIAL,3,88
INDUSTRIAL,3,88
INDUSTRIAL,3,88.15
INDUSTRIAL,3,88.17
INDUSTRIAL,3,88.54
INDUSTRIAL,3,88.54
INDUSTRIAL,3,88.58
INDUSTRIAL,3,88.58
INDUSTRIAL,3,88.85
INDUSTRIAL,3,88.92
INDUSTRIAL,3,89.08
INDUSTRIAL,3,89.08
INDUSTRIAL,3,89.11
INDUSTRIAL,3,89.23
INDUSTRIAL,3,89.25
INDUSTRIAL,3,89.31
INDUSTRIAL,3,89.64
INDUSTRIAL,3,90.08
INDUSTRIAL,3,90.15
INDUSTRIAL,3,90.17
INDUSTRIAL,3,90.46
INDUSTRIAL,3,90.62
INDUSTRIAL,3,90.69
INDUSTRIAL,3,90.69
INDUSTRIAL,3,91.46
INDUSTRIAL,3,91.46
INDUSTRIAL,3,91.54
INDUSTRIAL,3,92.23
INDUSTRIAL,3,92.38
INDUSTRIAL,3,92.46
INDUSTRIAL,3,92.62
INDUSTRIAL,3,92.77
INDUSTRIAL,3,93
INDUSTRIAL,3,93
INDUSTRIAL,3,93.15
INDUSTRIAL,3,93.29
INDUSTRIAL,3,93.54
INDUSTRIAL,3,93.58
INDUSTRIAL,3,93.62
INDUSTRIAL,3,93.77
INDUSTRIAL,3,93.92
INDUSTRIAL,3,94
INDUSTRIAL,3,94.08
INDUSTRIAL,3,94.85
INDUSTRIAL,4,77
INDUSTRIAL,4,77.21
INDUSTRIAL,4,78.1
INDUSTRIAL,4,78.5
INDUSTRIAL,4,78.69
INDUSTRIAL,4,78.82
INDUSTRIAL,4,79
INDUSTRIAL,4,79.25
INDUSTRIAL,4,79.3
INDUSTRIAL,4,79.36
INDUSTRIAL,4,79.38
INDUSTRIAL,4,79.6
INDUSTRIAL,4,79.67
INDUSTRIAL,4,79.73
INDUSTRIAL,4,79.8
INDUSTRIAL,4,79.8
INDUSTRIAL,4,79.94
INDUSTRIAL,4,80.18
INDUSTRIAL,4,80.23
INDUSTRIAL,4,80.27
INDUSTRIAL,4,80.61
INDUSTRIAL,4,80.63
INDUSTRIAL,4,80.73
INDUSTRIAL,4,81
INDUSTRIAL,4,81.38
INDUSTRIAL,4,81.44
INDUSTRIAL,4,81.47
INDUSTRIAL,4,81.5
INDUSTRIAL,4,81.67
INDUSTRIAL,4,81.76
INDUSTRIAL,4,81.76
INDUSTRIAL,4,81.82
INDUSTRIAL,4,81.84
INDUSTRIAL,4,81.86
INDUSTRIAL,4,81.91
INDUSTRIAL,4,82
INDUSTRIAL,4,82.11
INDUSTRIAL,4,82.11
INDUSTRIAL,4,82.25
INDUSTRIAL,4,82.37
INDUSTRIAL,4,82.58
INDUSTRIAL,4,82.6
INDUSTRIAL,4,82.72
INDUSTRIAL,4,82.76
INDUSTRIAL,4,82.81
INDUSTRIAL,4,83.78
INDUSTRIAL,4,83.84
INDUSTRIAL,4,83.88
INDUSTRIAL,4,84.05
INDUSTRIAL,4,84.07
INDUSTRIAL,4,84.21
INDUSTRIAL,4,84.23
INDUSTRIAL,4,84.33
INDUSTRIAL,4,84.42
INDUSTRIAL,4,84.47
INDUSTRIAL,4,84.58
INDUSTRIAL,4,85
INDUSTRIAL,4,85.13
INDUSTRIAL,4,85.26
INDUSTRIAL,4,85.26
INDUSTRIAL,4,85.28
INDUSTRIAL,4,85.75
INDUSTRIAL,4,85.94
INDUSTRIAL,4,86.07
INDUSTRIAL,4,86.74
INDUSTRIAL,4,86.84
INDUSTRIAL,4,86.95
INDUSTRIAL,4,87.11
INDUSTRIAL,4,87.32
INDUSTRIAL,4,87.68
INDUSTRIAL,4,87.94
INDUSTRIAL,4,88.59
INDUSTRIAL,4,88.7
INDUSTRIAL,4,88.88
INDUSTRIAL,4,89.42
INDUSTRIAL,4,89.53
INDUSTRIAL,4,89.89
INDUSTRIAL,4,90.05
INDUSTRIAL,4,91.53
INDUSTRIAL,5,78.04
INDUSTRIAL,5,78.76
INDUSTRIAL,5,79.11
INDUSTRIAL,5,79.32
INDUSTRIAL,5,79.33
INDUSTRIAL,5,79.62
INDUSTRIAL,5,79.67
INDUSTRIAL,5,79.86
INDUSTRIAL,5,80.05
INDUSTRIAL,5,80.42
INDUSTRIAL,5,80.47
INDUSTRIAL,5,80.48
INDUSTRIAL,5,80.89
INDUSTRIAL,5,81.17
INDUSTRIAL,5,81.24
INDUSTRIAL,5,81.48
INDUSTRIAL,5,81.59
INDUSTRIAL,5,81.79
INDUSTRIAL,5,81.81
INDUSTRIAL,5,81.85
INDUSTRIAL,5,81.87
INDUSTRIAL,5,82.79
INDUSTRIAL,5,82.82
INDUSTRIAL,5,82.83
INDUSTRIAL,5,82.94
INDUSTRIAL,5,83
INDUSTRIAL,5,83.09
INDUSTRIAL,5,83.27
INDUSTRIAL,5,83.27
INDUSTRIAL,5,84.08
INDUSTRIAL,5,84.16
INDUSTRIAL,5,84.5
INDUSTRIAL,5,84.64
INDUSTRIAL,5,84.75
INDUSTRIAL,5,84.91
INDUSTRIAL,5,85.48
INDUSTRIAL,5,85.58
INDUSTRIAL,5,86.08
INDUSTRIAL,5,86.35
INDUSTRIAL,5,87.04
INDUSTRIAL,5,87.17
INDUSTRIAL,5,87.32
INDUSTRIAL,5,87.48
INDUSTRIAL,5,88
INDUSTRIAL,5,88.42
INDUSTRIAL,5,88.48
INDUSTRIAL,5,88.68
INDUSTRIAL,5,89
INDUSTRIAL,5,89.04
INDUSTRIAL,5,89.32
INDUSTRIAL,5,90.22
INDUSTRIAL,5,90.35
INDUSTRIAL,5,90.6
INDUSTRIAL,5,90.63
INDUSTRIAL,5,91.04
INDUSTRIAL,5,91.48
INDUSTRIAL,5,91.52
INDUSTRIAL,5,91.59
INDUSTRIAL,5,91.69
INDUSTRIAL,5,92.08
INDUSTRIAL,5,92.08
INDUSTRIAL,5,92.5
INDUSTRIAL,5,93
INDUSTRIAL,5,93
INDUSTRIAL,5,93.08
INDUSTRIAL,5,93.08
INDUSTRIAL,5,93.35
INDUSTRIAL,5,93.52
INDUSTRIAL,5,93.58
INDUSTRIAL,5,94.19
INDUSTRIAL,5,94.35
INDUSTRIAL,5,94.35
INDUSTRIAL,5,95.35
INDUSTRIAL,6,78.26
INDUSTRIAL,6,79.28
INDUSTRIAL,6,79.5
INDUSTRIAL,6,79.7
INDUSTRIAL,6,79.85
INDUSTRIAL,6,79.96
INDUSTRIAL,6,80.09
INDUSTRIAL,6,80.11
INDUSTRIAL,6,80.48
INDUSTRIAL,6,80.54
INDUSTRIAL,6,80.61
INDUSTRIAL,6,80.64
INDUSTRIAL,6,80.8
INDUSTRIAL,6,81.22
INDUSTRIAL,6,81.33
INDUSTRIAL,6,81.42
INDUSTRIAL,6,81.66
INDUSTRIAL,6,81.68
INDUSTRIAL,6,81.7
INDUSTRIAL,6,81.72
INDUSTRIAL,6,82.03
INDUSTRIAL,6,82.1
INDUSTRIAL,6,82.14
INDUSTRIAL,6,82.16
INDUSTRIAL,6,82.27
INDUSTRIAL,6,82.29
INDUSTRIAL,6,82.34
INDUSTRIAL,6,82.36
INDUSTRIAL,6,82.4
INDUSTRIAL,6,82.46
INDUSTRIAL,6,82.57
INDUSTRIAL,6,82.73
INDUSTRIAL,6,82.87
INDUSTRIAL,6,83
INDUSTRIAL,6,83.06
INDUSTRIAL,6,83.07
INDUSTRIAL,6,83.33
INDUSTRIAL,6,83.45
INDUSTRIAL,6,83.5
INDUSTRIAL,6,83.59
INDUSTRIAL,6,83.6
INDUSTRIAL,6,83.61
INDUSTRIAL,6,83.63
INDUSTRIAL,6,83.74
INDUSTRIAL,6,84
INDUSTRIAL,6,84.26
INDUSTRIAL,6,84.5
INDUSTRIAL,6,84.58
INDUSTRIAL,6,84.6
INDUSTRIAL,6,84.74
INDUSTRIAL,6,84.94
INDUSTRIAL,6,85.26
INDUSTRIAL,6,85.36
INDUSTRIAL,6,85.48
INDUSTRIAL,6,85.61
INDUSTRIAL,6,85.76
INDUSTRIAL,6,85.83
INDUSTRIAL,6,86.54
INDUSTRIAL,6,86.63
INDUSTRIAL,6,86.67
INDUSTRIAL,6,86.81
INDUSTRIAL,6,87.07
INDUSTRIAL,6,87.26
INDUSTRIAL,6,87.32
INDUSTRIAL,6,87.5
INDUSTRIAL,6,87.87
INDUSTRIAL,6,88.29
INDUSTRIAL,6,89.09
INDUSTRIAL,6,89.69
INDUSTRIAL,6,89.91
INDUSTRIAL,6,90.21
INDUSTRIAL,6,91.06
INDUSTRIAL,6,91.76
INDUSTRIAL,6,92.45
INDUSTRIAL,7,76.74
INDUSTRIAL,7,77.05
INDUSTRIAL,7,77.79
INDUSTRIAL,7,78.32
INDUSTRIAL,7,78.91
INDUSTRIAL,7,79.19
INDUSTRIAL,7,79.33
INDUSTRIAL,7,79.47
INDUSTRIAL,7,79.55
INDUSTRIAL,7,79.71
INDUSTRIAL,7,79.91
INDUSTRIAL,7,80.11
INDUSTRIAL,7,80.35
INDUSTRIAL,7,80.42
INDUSTRIAL,7,80.42
INDUSTRIAL,7,80.47
INDUSTRIAL,7,80.84
INDUSTRIAL,7,81.13
INDUSTRIAL,7,81.28
INDUSTRIAL,7,81.5
INDUSTRIAL,7,81.57
INDUSTRIAL,7,81.59
INDUSTRIAL,7,81.64
INDUSTRIAL,7,81.73
INDUSTRIAL,7,81.86
INDUSTRIAL,7,82.25
INDUSTRIAL,7,82.36
INDUSTRIAL,7,82.42
INDUSTRIAL,7,82.56
INDUSTRIAL,7,82.76
INDUSTRIAL,7,82.84
INDUSTRIAL,7,83.35
INDUSTRIAL,7,83.59
INDUSTRIAL,7,83.77
INDUSTRIAL,7,83.89
INDUSTRIAL,7,84.03
INDUSTRIAL,7,84.16
INDUSTRIAL,7,84.26
INDUSTRIAL,7,84.66
INDUSTRIAL,7,84.72
INDUSTRIAL,7,85
INDUSTRIAL,7,85.08
INDUSTRIAL,7,85.14
INDUSTRIAL,7,85.41
INDUSTRIAL,7,85.96
INDUSTRIAL,7,86.33
INDUSTRIAL,7,86.79
INDUSTRIAL,7,86.8
INDUSTRIAL,7,86.9
INDUSTRIAL,7,86.94
INDUSTRIAL,7,87.17
INDUSTRIAL,7,87.18
INDUSTRIAL,7,87.35
INDUSTRIAL,7,87.45
INDUSTRIAL,7,87.53
INDUSTRIAL,7,87.84
INDUSTRIAL,7,87.88
INDUSTRIAL,7,88.13
INDUSTRIAL,7,88.15
INDUSTRIAL,7,88.51
INDUSTRIAL,7,88.76
INDUSTRIAL,7,88.9
INDUSTRIAL,7,89.28
INDUSTRIAL,7,89.56
INDUSTRIAL,7,89.67
INDUSTRIAL,7,90
INDUSTRIAL,7,90.12
INDUSTRIAL,7,90.88
INDUSTRIAL,7,91
INDUSTRIAL,7,91.24
INDUSTRIAL,7,91.31
INDUSTRIAL,7,91.39
INDUSTRIAL,7,91.42
INDUSTRIAL,7,91.49
INDUSTRIAL,7,91.51
INDUSTRIAL,7,91.6
INDUSTRIAL,7,92.1
INDUSTRIAL,7,92.29
INDUSTRIAL,7,92.44
INDUSTRIAL,7,92.71
INDUSTRIAL,7,93.29
INDUSTRIAL,7,93.98
INDUSTRIAL,7,94.05
INDUSTRIAL,7,94.35
INDUSTRIAL,7,95.29
INDUSTRIAL,8,76.65
INDUSTRIAL,8,76.72
INDUSTRIAL,8,76.93
INDUSTRIAL,8,77.18
INDUSTRIAL,8,77.21
INDUSTRIAL,8,77.3
INDUSTRIAL,8,77.47
INDUSTRIAL,8,77.47
INDUSTRIAL,8,77.52
INDUSTRIAL,8,77.9
INDUSTRIAL,8,78.17
INDUSTRIAL,8,78.21
INDUSTRIAL,8,78.22
INDUSTRIAL,8,78.26
INDUSTRIAL,8,78.43
INDUSTRIAL,8,78.72
INDUSTRIAL,8,78.81
INDUSTRIAL,8,78.84
INDUSTRIAL,8,79
INDUSTRIAL,8,79.08
INDUSTRIAL,8,79.33
INDUSTRIAL,8,79.5
INDUSTRIAL,8,79.51
INDUSTRIAL,8,79.62
INDUSTRIAL,8,79.65
INDUSTRIAL,8,79.7
INDUSTRIAL,8,79.73
INDUSTRIAL,8,79.82
INDUSTRIAL,8,79.88
INDUSTRIAL,8,79.94
INDUSTRIAL,8,80.21
INDUSTRIAL,8,80.35
INDUSTRIAL,8,80.55
INDUSTRIAL,8,80.58
INDUSTRIAL,8,80.6
INDUSTRIAL,8,80.63
INDUSTRIAL,8,80.74
INDUSTRIAL,8,80.79
INDUSTRIAL,8,80.8
INDUSTRIAL,8,80.92
INDUSTRIAL,8,81.16
INDUSTRIAL,8,81.28
INDUSTRIAL,8,81.29
INDUSTRIAL,8,81.47
INDUSTRIAL,8,81.51
